g6,edges,alpha,theta,gap,ratio,theta_ub,status
L?AEB?WU@Kn_Fo,24,5,5.7343377048,0.7343377048,1.1468675410,5.74885796,Solved
L?AA@?Wu?{M_ap,22,5,5.7343377047,0.7343377047,1.1468675409,5.79274263,Solved
L?AAD@OI@WBWCq,19,5,5.7343103075,0.7343103075,1.1468620615,5.77637815,Solved
L?AA@AWTF_JGAu,22,5,5.7343004684,0.7343004684,1.1468600937,5.78349067,Solved
L?AAD?oNBoHKL`,23,5,5.7343004684,0.7343004684,1.1468600937,5.77369905,Solved
L?AAF@cM?sAwm_,23,5,5.7342712915,0.7342712915,1.1468542583,5.76591225,Solved
L?AAF@cM?sVOFo,24,5,5.7342712912,0.7342712912,1.1468542582,5.74734183,Solved
L?AAD@OICsBWFO,20,5,5.7342690160,0.7342690160,1.1468538032,5.77412154,Solved
L?AAD@Oi?wEoDc,20,5,5.7342690147,0.7342690147,1.1468538029,5.78052081,Solved
L?AAD?oeAg@oai,20,5,5.7342581915,0.7342581915,1.1468516383,5.78506702,Solved
L?AA@AWT@c@WQQ,19,5,5.7341993624,0.7341993624,1.1468398725,5.76822808,Solved
L?AAD?sXCo@Wi_,20,5,5.7341652589,0.7341652589,1.1468330518,5.77353403,Solved
L?AAD@OIAWEoDs,20,5,5.7340921290,0.7340921290,1.1468184258,5.75896772,Solved
L?AAD?oeAg@TRW,21,5,5.7340718216,0.7340718216,1.1468143643,5.77401702,Solved
L?AAD@OIAWUOFo,20,5,5.7340376755,0.7340376755,1.1468075351,5.75885966,Solved
L?AAD@OI@cBoDs,20,5,5.7340204464,0.7340204464,1.1468040893,5.79977788,Solved
L?AAD@OI?wDsDs,21,5,5.7338998245,0.7338998245,1.1467799649,5.79052415,Solved
L?AAD@oR?sV?FO,21,5,5.7338934850,0.7338934850,1.1467786970,5.78267319,Solved
L?AAD?oFEo@kL_,21,5,5.7338595452,0.7338595452,1.1467719090,5.77692339,Solved
L?AAD@OI@gAqJg,20,5,5.7337999048,0.7337999048,1.1467599810,5.76687378,Solved
L?AEB?WU@gBWHk,22,5,5.7337977825,0.7337977825,1.1467595565,5.76921527,Solved
L?AAD@OIAWBoka,20,5,5.7337879419,0.7337879419,1.1467575884,5.75955516,Solved
L?AA@AWT@SBWN?,20,5,5.7336965137,0.7336965137,1.1467393027,5.76063209,Solved
L?AAD?sXCcBWm?,21,5,5.7336712167,0.7336712167,1.1467342433,5.78280532,Solved
L?AA@AWT@SL_sQ,21,5,5.7336498422,0.7336498422,1.1467299684,5.78376432,Solved
L?AAD@Oi@cBWDo,20,5,5.7335873473,0.7335873473,1.1467174695,5.79877005,Solved
L?AAD@OIAWCska,20,5,5.7335702958,0.7335702958,1.1467140592,5.77565907,Solved
L?AAD?oE@WHcHc,19,5,5.7335669679,0.7335669679,1.1467133936,5.75788363,Solved
L?AEB?WU@LF_Eo,22,5,5.7335309798,0.7335309798,1.1467061960,5.75214777,Solved
L?AAD?oeAgXCL_,20,5,5.7334231208,0.7334231208,1.1466846242,5.76009733,Solved
L?AAD@OICcHgHg,19,5,5.7333249137,0.7333249137,1.1466649827,5.75425989,Solved
L?AA@BOTCoTQas,22,5,5.7332153984,0.7332153984,1.1466430797,5.77859945,Solved
L?AADbGX@oAocc,21,5,5.7331866293,0.7331866293,1.1466373259,5.75683624,Solved
L?AADbGR@cdom?,23,5,5.7331429195,0.7331429195,1.1466285839,5.75136500,Solved
L?AAD?oeAgHgL_,20,5,5.7331295412,0.7331295412,1.1466259082,5.77435299,Solved
L?ABA_gUCcChao,21,5,5.7331224169,0.7331224169,1.1466244834,5.77072411,Solved
L?AAD?wLAQZ?L_,21,5,5.7330519729,0.7330519729,1.1466103946,5.78738362,Solved
L?AAD?sXCo@Wm_,21,5,5.7330519251,0.7330519251,1.1466103850,5.77630214,Solved
L?AAD?sXCSBWBo,21,5,5.7330519241,0.7330519241,1.1466103848,5.76386180,Solved
L?AAD?sXCSBWFo,22,5,5.7330519227,0.7330519227,1.1466103845,5.77064315,Solved
L?AAD@OIAwEoDs,21,5,5.7330519224,0.7330519224,1.1466103845,5.76856493,Solved
L?AAD?wLAg@Wm_,21,5,5.7330519212,0.7330519212,1.1466103842,5.78767989,Solved
L?AAD?wLAWAXk_,21,5,5.7330411773,0.7330411773,1.1466082355,5.76807051,Solved
L?AAD?wLEO@oSO,19,5,5.7329945200,0.7329945200,1.1465989040,5.75473334,Solved
L?AAD@OICcL_Aw,19,5,5.7329549070,0.7329549070,1.1465909814,5.76564021,Solved
L?AAD?wX?k@wk_,21,5,5.7329243979,0.7329243979,1.1465848796,5.76869664,Solved
L?AEB?WU@HbW^?,23,5,5.7328935467,0.7328935467,1.1465787093,5.74491238,Solved
L?AAD?wX?uBgm_,23,5,5.7328661948,0.7328661948,1.1465732390,5.74293788,Solved
L?AA@AWT@c@Wu?,19,5,5.7328224080,0.7328224080,1.1465644816,5.75674609,Solved
L?AAD@W[?UtORO,22,5,5.7327635330,0.7327635330,1.1465527066,5.76268171,Solved
L?AAD@oR?sN?Bw,22,5,5.7327319156,0.7327319156,1.1465463831,5.80346953,Solved
L?AAD@OIAWDoCu,20,5,5.7327013630,0.7327013630,1.1465402726,5.75387949,Solved
L?AA@AWTF_JGas,22,5,5.7326583507,0.7326583507,1.1465316701,5.78511601,Solved
L?AAD@OI@cHgJg,20,5,5.7325989894,0.7325989894,1.1465197979,5.78060348,Solved
L?AAD@OI@cF_Ds,20,5,5.7325989892,0.7325989892,1.1465197978,5.79095435,Solved
L?AA@owwAg@qia,23,5,5.7325575094,0.7325575094,1.1465115019,5.74543224,Solved
L?ABAaIeB_CgiO,21,5,5.7325186322,0.7325186322,1.1465037264,5.75835372,Solved
L?AAD?wT?uTO\?,22,5,5.7324182273,0.7324182273,1.1464836455,5.76900078,Solved
L?AAD?WLEoHgL_,21,5,5.7323949460,0.7323949460,1.1464789892,5.77447259,Solved
L?AEB?WU@LBg^?,23,5,5.7323585503,0.7323585503,1.1464717101,5.74613737,Solved
L?AEB?WU@LBg\?,22,5,5.7323585473,0.7323585473,1.1464717095,5.76405366,Solved
L?AADbGR@oEcKc,22,5,5.7323500569,0.7323500569,1.1464700114,5.74960338,Solved
L?AA@BOT@SRGm?,20,5,5.7323192059,0.7323192059,1.1464638412,5.78279257,Solved
L?AAD?oE@WKaBw,20,5,5.7322752831,0.7322752831,1.1464550566,5.76511732,Solved
L?AE@aoRAREo\?,23,5,5.7321993546,0.7321993546,1.1464398709,5.74832646,Solved
L?AAD?wT?{N?ic,23,5,5.7321861777,0.7321861777,1.1464372355,5.77767407,Solved
L?AAD@OI?sJ_Hg,19,5,5.7320866047,0.7320866047,1.1464173209,5.79832311,Solved
L?AAD@OIAwDcCs,20,5,5.7320754307,0.7320754307,1.1464150861,5.78348264,Solved
L?AADAoFAgVOBw,23,5,5.7320364209,0.7320364209,1.1464072842,5.76814278,Solved
L?AAF@cEcsF_Fo,24,5,5.7319632782,0.7319632782,1.1463926556,5.74685600,Solved
L?AAF@cEcsF_Do,23,5,5.7319632768,0.7319632768,1.1463926554,5.76197828,Solved
L?AAD?W{AY@yka,24,5,5.7319488717,0.7319488717,1.1463897743,5.76623371,Solved
L?AAD?oeBGAwEq,21,5,5.7319006253,0.7319006253,1.1463801251,5.78930207,Solved
L?AAD@W[AYUOBs,23,5,5.7318591362,0.7318591362,1.1463718272,5.76540608,Solved
L?AAD?wT?uTO]?,22,5,5.7318551942,0.7318551942,1.1463710388,5.77169189,Solved
L?AAF@cE_uF_m_,24,5,5.7318510363,0.7318510363,1.1463702073,5.74776290,Solved
L?AA@AOT@wFOBw,21,5,5.7318477603,0.7318477603,1.1463695521,5.75742774,Solved
L?AAD?oeAgHgAy,21,5,5.7318342375,0.7318342375,1.1463668475,5.79058792,Solved
L?AA@AWTDSYGJ`,22,5,5.7318130443,0.7318130443,1.1463626089,5.76075966,Solved
L?AE@aoR@sN?PY,24,5,5.7318128767,0.7318128767,1.1463625753,5.74617584,Solved
L?AA@AWT@SYGas,21,5,5.7317800568,0.7317800568,1.1463560114,5.79447355,Solved
L?AAF@cEdoF_Fo,24,5,5.7317356285,0.7317356285,1.1463471257,5.75397461,Solved
L?AAF@cE_mV?N?,23,5,5.7317356241,0.7317356241,1.1463471248,5.77696731,Solved
L?AAD@OICcF_BY,20,5,5.7317139148,0.7317139148,1.1463427830,5.77187338,Solved
L?AAD?oFEoDoTO,21,5,5.7316946286,0.7316946286,1.1463389257,5.75848828,Solved
L?AAD@oIagBoBw,22,5,5.7316946230,0.7316946230,1.1463389246,5.78329603,Solved
L?AAD@OI@g@[m_,20,5,5.7316778063,0.7316778063,1.1463355613,5.78698473,Solved
L?AAD@OIAWEoca,19,5,5.7316455059,0.7316455059,1.1463291012,5.75384705,Solved
L?AAD?oFEoHgDo,21,5,5.7316316587,0.7316316587,1.1463263317,5.78311448,Solved
L?AAD?oeAg@SFo,20,5,5.7315457814,0.7315457814,1.1463091563,5.76930505,Solved
L?AAD@OJ@o@occ,19,5,5.7315159532,0.7315159532,1.1463031906,5.76781130,Solved
L?AA@AWT@SF_as,21,5,5.7315139524,0.7315139524,1.1463027905,5.80300465,Solved
L?AAD?oFBWAwm_,22,5,5.7315113706,0.7315113706,1.1463022741,5.76241581,Solved
L?AAD@OI@gAYJg,20,5,5.7314845079,0.7314845079,1.1462969016,5.77783990,Solved
L?AAD@OI@cAYN_,20,5,5.7314737743,0.7314737743,1.1462947549,5.78282704,Solved
L?AA@BOT@S@Wm?,19,5,5.7314395193,0.7314395193,1.1462879039,5.79421368,Solved
L?AA@BOT@SV?As,20,5,5.7314395176,0.7314395176,1.1462879035,5.79393891,Solved
L?AAD@OI@gDsDs,21,5,5.7314010966,0.7314010966,1.1462802193,5.77379243,Solved
L?AAD?wLAgPOqC,20,5,5.7313521774,0.7313521774,1.1462704355,5.77521184,Solved
L?AA@AWT@SYH^?,22,5,5.7313502984,0.7313502984,1.1462700597,5.78772038,Solved
L?AAD@W[?]ROV?,22,5,5.7313347075,0.7313347075,1.1462669415,5.76854858,Solved
L?AAD@oIag@s^?,22,5,5.7313013102,0.7313013102,1.1462602620,5.78663252,Solved
L?AAD@W[?[TORO,21,5,5.7312857679,0.7312857679,1.1462571536,5.78343365,Solved
L?AA@AWT@SYG{?,20,5,5.7312539479,0.7312539479,1.1462507896,5.77544138,Solved
L?AAD@OJ@cJ_Hg,20,5,5.7312353303,0.7312353303,1.1462470661,5.78833366,Solved
L?AEB?WU@HbWN_,23,5,5.7312226303,0.7312226303,1.1462445261,5.74511572,Solved
L?AB?rOXCo`sV?,23,5,5.7311899784,0.7311899784,1.1462379957,5.76300488,Solved
L?AAD?oFBgFOBw,22,5,5.7311263149,0.7311263149,1.1462252630,5.78762121,Solved
L?AA@AOT@wFOVO,21,5,5.7310617510,0.7310617510,1.1462123502,5.77311048,Solved
L?AAD@Oi?sAwN_,21,5,5.7309981697,0.7309981697,1.1461996339,5.82778774,Solved
L?AADBOL?kHIFO,21,5,5.7309027591,0.7309027591,1.1461805518,5.76786085,Solved
L?AAD@W[?w@wm_,22,5,5.7308938497,0.7308938497,1.1461787699,5.78829474,Solved
L?AA@AWT@cPWBQ,20,5,5.7308049349,0.7308049349,1.1461609870,5.76278529,Solved
L?AA@BOTCoDOBo,19,5,5.7307965033,0.7307965033,1.1461593007,5.74507195,Solved
L?AA@AWT@cL_QQ,20,5,5.7307948932,0.7307948932,1.1461589786,5.76108389,Solved
L?AAD@OI@g@wk_,19,5,5.7307868240,0.7307868240,1.1461573648,5.77166130,Solved
L?AAD@OIAWEoKa,19,5,5.7307814708,0.7307814708,1.1461562942,5.75475328,Solved
L?AAD?WLF_CsVO,22,5,5.7307755997,0.7307755997,1.1461551199,5.75210550,Solved
L?AEB?WU@Hn_Eq,24,5,5.7307664320,0.7307664320,1.1461532864,5.74205298,Solved
L?AAD@OJDcHgHg,21,5,5.7307421769,0.7307421769,1.1461484354,5.77788737,Solved
L?AAD?sXCcHKy?,21,5,5.7307405202,0.7307405202,1.1461481040,5.77915919,Solved
L?AAD@OIAwUOFo,21,5,5.7306731263,0.7306731263,1.1461346253,5.76565568,Solved
L?AA@BOT@oTOUO,20,5,5.7306238722,0.7306238722,1.1461247744,5.77235429,Solved
L?AA@BOT@oPWeO,20,5,5.7306238681,0.7306238681,1.1461247736,5.79202559,Solved
L?AA@BOT@oTOeO,20,5,5.7306238679,0.7306238679,1.1461247736,5.78088433,Solved
L?AAD@OIAWUODc,19,5,5.7306197798,0.7306197798,1.1461239560,5.76357197,Solved
L?AA@AWT@cHGas,20,5,5.7305928608,0.7305928608,1.1461185722,5.78948840,Solved
L?AAD?wXCcBoDo,21,5,5.7305802088,0.7305802088,1.1461160418,5.78472225,Solved
L?AAD?cEF_HgL_,20,5,5.7305146872,0.7305146872,1.1461029374,5.79159437,Solved
L?AAD?sXCc@Yi_,21,5,5.7304994137,0.7304994137,1.1460998827,5.76704212,Solved
L?AADBOX?sF_BW,21,5,5.7304986786,0.7304986786,1.1460997357,5.76584529,Solved
L?AAD@Oi?sL_Do,20,5,5.7304871630,0.7304871630,1.1460974326,5.79000950,Solved
L?AAD@oIaWF_Bg,21,5,5.7304786010,0.7304786010,1.1460957202,5.78320346,Solved
L?AAD@OICcBWVO,20,5,5.7304704752,0.7304704752,1.1460940950,5.75110659,Solved
L?AAD?sXCoBWDo,21,5,5.7304592788,0.7304592788,1.1460918558,5.78094144,Solved
L?AA@AWT@cPWQQ,20,5,5.7304281381,0.7304281381,1.1460856276,5.78466494,Solved
L?AEB?WU@DbgM_,22,5,5.7304246803,0.7304246803,1.1460849361,5.74684717,Solved
L?AA@AOT?{EoVO,21,5,5.7304151552,0.7304151552,1.1460830310,5.77035814,Solved
L?AEB?WU@g@wHk,22,5,5.7303586399,0.7303586399,1.1460717280,5.77214177,Solved
L?AAD@OIAWQPJg,20,5,5.7303364984,0.7303364984,1.1460672997,5.77204075,Solved
L?AAD@OI@cJ_BY,20,5,5.7303364969,0.7303364969,1.1460672994,5.77449975,Solved
L?AAD@OI@cJ_Jg,20,5,5.7303322219,0.7303322219,1.1460664444,5.77155334,Solved
L?AAD@oIaoAoTS,21,5,5.7303267468,0.7303267468,1.1460653494,5.75837798,Solved
L?AAD?WLFOIgL_,21,5,5.7302525698,0.7302525698,1.1460505140,5.77407404,Solved
L?AEB?WU@DbgN_,23,5,5.7302308371,0.7302308371,1.1460461674,5.75041833,Solved
L?AA@AWT@c@WF_,19,5,5.7302279517,0.7302279517,1.1460455903,5.77293158,Solved
L?ABAaIeB_D_HS,21,5,5.7302171881,0.7302171881,1.1460434376,5.79290314,Solved
L?AA@BOT?sT?co,19,5,5.7301951472,0.7301951472,1.1460390294,5.76085875,Solved
L?AAD@oR@sFOBw,23,5,5.7301588057,0.7301588057,1.1460317611,5.74748246,Solved
L?AAD@oIaWFOBw,22,5,5.7301588041,0.7301588041,1.1460317608,5.77263114,Solved
L?AAD@oR?sFOBw,22,5,5.7301588037,0.7301588037,1.1460317607,5.77188354,Solved
L?AAD@OIAWEPJg,20,5,5.7301548833,0.7301548833,1.1460309767,5.75701324,Solved
L?AAD@oIaW@s^?,22,5,5.7301512675,0.7301512675,1.1460302535,5.78343480,Solved
L?AAD?oFFOIgL_,21,5,5.7301472037,0.7301472037,1.1460294407,5.79780542,Solved
L?AAD@OJ@cZ?Hg,20,5,5.7301288512,0.7301288512,1.1460257702,5.80344960,Solved
L?AAD@oI_wM_Bw,22,5,5.7301072933,0.7301072933,1.1460214587,5.80296978,Solved
L?AAD?oFBo@kM_,21,5,5.7300894510,0.7300894510,1.1460178902,5.82877728,Solved
L?AAD@OJEoCsk_,21,5,5.7300624635,0.7300624635,1.1460124927,5.80004423,Solved
L?AAD@OIAw@sk_,20,5,5.7300578133,0.7300578133,1.1460115627,5.77708172,Solved
L?AAF@cM?sBgeG,22,5,5.7300578024,0.7300578024,1.1460115605,5.74003513,Solved
L?AAD@oIag@[k_,21,5,5.7300265950,0.7300265950,1.1460053190,5.79961847,Solved
L?AAD?oFBWHKDo,21,5,5.7300123947,0.7300123947,1.1460024789,5.79400082,Solved
L?AAD@OI?sM_BW,19,5,5.7299060070,0.7299060070,1.1459812014,5.77699017,Solved
L?AAD@OI@c@hN_,20,5,5.7299034736,0.7299034736,1.1459806947,5.79319664,Solved
L?AAD?cEEoUORP,21,5,5.7299034702,0.7299034702,1.1459806940,5.78035824,Solved
L?AAD?oFFOEoVO,22,5,5.7298664910,0.7298664910,1.1459732982,5.78824970,Solved
L?AAD@OI@wUOBX,21,5,5.7298524121,0.7298524121,1.1459704824,5.77744935,Solved
L?AA@BOT@SV?VO,21,5,5.7298468580,0.7298468580,1.1459693716,5.77732586,Solved
L?AAD@OI@wEoDs,21,5,5.7298318532,0.7298318532,1.1459663706,5.77890560,Solved
L?AAD?WLBoEoQT,22,5,5.7298318530,0.7298318530,1.1459663706,5.76653304,Solved
L?AAD?wLAQZ?Ka,21,5,5.7298318513,0.7298318513,1.1459663703,5.78364379,Solved
L?AAD@Oi?wROFo,21,5,5.7298318508,0.7298318508,1.1459663702,5.79437762,Solved
L?AAD?W\BgFOAu,23,5,5.7298318504,0.7298318504,1.1459663701,5.75026906,Solved
L?AAD?oEAwEoqH,21,5,5.7298318499,0.7298318499,1.1459663700,5.78065453,Solved
L?AAD@OI?{FODs,21,5,5.7298304302,0.7298304302,1.1459660860,5.82089133,Solved
L?AA@AWT@c@WqO,19,5,5.7298297690,0.7298297690,1.1459659538,5.74847111,Solved
L?AAD@OICcJ_BY,20,5,5.7297959420,0.7297959420,1.1459591884,5.76227888,Solved
L?AAD@OIAWVOJg,21,5,5.7297934435,0.7297934435,1.1459586887,5.78004462,Solved
L?AEB?We@gDoPK,21,5,5.7297886038,0.7297886038,1.1459577208,5.75985955,Solved
L?AAD@OIAWFOCq,19,5,5.7297820403,0.7297820403,1.1459564081,5.75606635,Solved
L?AA@AWT@SF_eo,21,5,5.7297313686,0.7297313686,1.1459462737,5.77593028,Solved
L?AA@aHMBGROy?,21,5,5.7297313657,0.7297313657,1.1459462731,5.77925745,Solved
L?AA@BOT@oTOuO,21,5,5.7296983292,0.7296983292,1.1459396658,5.77537600,Solved
L?AA@qoR@[Z?gc,23,5,5.7296115681,0.7296115681,1.1459223136,5.74955879,Solved
L?AEB?WU@LF_Fo,23,5,5.7296113380,0.7296113380,1.1459222676,5.74058029,Solved
L?AAD?WLB_@wm_,21,5,5.7296044394,0.7296044394,1.1459208879,5.78209468,Solved
L?AAD?sXDoBWFO,22,5,5.7295974137,0.7295974137,1.1459194827,5.76532346,Solved
L?AAD@oIagBgAY,21,5,5.7295273764,0.7295273764,1.1459054753,5.78115312,Solved
L?AAD?sXCcBWi_,21,5,5.7294984125,0.7294984125,1.1458996825,5.75855640,Solved
L?AAD@OI?sBWXA,19,5,5.7294088617,0.7294088617,1.1458817723,5.76229944,Solved
L?AAD@Oi@gDcDs,21,5,5.7293240303,0.7293240303,1.1458648061,5.77055403,Solved
L?AA@BOT@oXGic,21,5,5.7293083527,0.7293083527,1.1458616705,5.77478300,Solved
L?AAD@oI_wIgm?,21,5,5.7292742038,0.7292742038,1.1458548408,5.84136927,Solved
L?AAD@OJ@c@hL_,20,5,5.7292613173,0.7292613173,1.1458522635,5.80330667,Solved
L?AAD?sXCcBQAY,21,5,5.7292532599,0.7292532599,1.1458506520,5.77784239,Solved
L?AAD@OI@cJ_Bw,20,5,5.7291910382,0.7291910382,1.1458382076,5.76788347,Solved
L?AAD?oEEPCqTO,20,5,5.7291834243,0.7291834243,1.1458366849,5.75817055,Solved
L?AAD?wT?]TO\?,22,5,5.7291610896,0.7291610896,1.1458322179,5.77054102,Solved
L?AAF@cM?sBgeg,23,5,5.7291610875,0.7291610875,1.1458322175,5.74517572,Solved
L?AAD@OJ@cH`Hg,20,5,5.7291244555,0.7291244555,1.1458248911,5.75918967,Solved
L?AAD@oIao@wTC,21,5,5.7291229526,0.7291229526,1.1458245905,5.77216784,Solved
L?AA@AWT@cHH^?,21,5,5.7290879638,0.7290879638,1.1458175928,5.78392560,Solved
L?AAD@oIaoBoTC,21,5,5.7290151755,0.7290151755,1.1458030351,5.76560683,Solved
L?AAD@oRCs@wV?,22,5,5.7289648841,0.7289648841,1.1457929768,5.75754503,Solved
L?AAD?wTDSBgBo,22,5,5.7289616053,0.7289616053,1.1457923211,5.79311860,Solved
L?AA@aHMBGRORO,21,5,5.7289529734,0.7289529734,1.1457905947,5.75230393,Solved
L?AAD@OICcJ_JI,20,5,5.7289378977,0.7289378977,1.1457875795,5.75437150,Solved
L?AAD?oFEoEoVO,22,5,5.7289164006,0.7289164006,1.1457832801,5.78873372,Solved
L?AAD?oFAgPSF_,20,5,5.7288768932,0.7288768932,1.1457753786,5.79188163,Solved
L?AAD?sXCoBWk_,21,5,5.7286834768,0.7286834768,1.1457366954,5.75784905,Solved
L?AAD@OIAW@sN_,20,5,5.7286481737,0.7286481737,1.1457296347,5.78171099,Solved
L?AA@BOT@SV?as,21,5,5.7286474632,0.7286474632,1.1457294926,5.77698801,Solved
L?AAD@OI@wDoDs,21,5,5.7285728111,0.7285728111,1.1457145622,5.78418421,Solved
L?ABA_gaQWV?cI,21,5,5.7285690113,0.7285690113,1.1457138023,5.76621488,Solved
L?AAD?wXCobWN?,22,5,5.7285466773,0.7285466773,1.1457093355,5.74778164,Solved
L?AAD?sXCcBIBQ,21,5,5.7285466772,0.7285466772,1.1457093354,5.77993989,Solved
L?AAD@OI@gROBo,19,5,5.7285258829,0.7285258829,1.1457051766,5.76812560,Solved
L?AAD?oEAwKaAw,20,5,5.7285001485,0.7285001485,1.1457000297,5.77692346,Solved
L?AAD?wT?]F_iC,22,5,5.7284888276,0.7284888276,1.1456977655,5.76662194,Solved
L?AAD@Oi@gAWBg,19,5,5.7284606985,0.7284606985,1.1456921397,5.76416743,Solved
L?AA@AWT@[RGN?,21,5,5.7283991958,0.7283991958,1.1456798392,5.77588185,Solved
L?AEB?WU@HbgN?,22,5,5.7283890203,0.7283890203,1.1456778041,5.74408966,Solved
L?AAD?wLEOIgKa,21,5,5.7283845346,0.7283845346,1.1456769069,5.77203160,Solved
L?AAD@W[AYBoka,23,5,5.7283531402,0.7283531402,1.1456706280,5.77070364,Solved
L?AA@AOTBoBgeo,21,5,5.7283499807,0.7283499807,1.1456699961,5.76815007,Solved
L?AAD?wTCS`wF_,22,5,5.7282988191,0.7282988191,1.1456597638,5.78234190,Solved
L?AAD@W[@KAwEQ,21,5,5.7282972773,0.7282972773,1.1456594555,5.77149607,Solved
L?AAD@OI?sJ_Bw,20,5,5.7282737486,0.7282737486,1.1456547497,5.78793792,Solved
L?AAD@OIAWEoka,20,5,5.7282536727,0.7282536727,1.1456507345,5.75590858,Solved
L?AA@AWT@kYGN_,22,5,5.7282527439,0.7282527439,1.1456505488,5.76511943,Solved
L?AA@AWT@[YGN_,22,5,5.7282527412,0.7282527412,1.1456505482,5.77123249,Solved
L?AA@AWT@wYGN_,22,5,5.7282527393,0.7282527393,1.1456505479,5.77578809,Solved
L?AEB?We@LF_F_,22,5,5.7282165521,0.7282165521,1.1456433104,5.75777883,Solved
L?AAD?oEEPBWHF,21,5,5.7281749139,0.7281749139,1.1456349828,5.75891222,Solved
L?ABA_gECsDgON,22,5,5.7281749126,0.7281749126,1.1456349825,5.75721356,Solved
L?AAD?WLF_CsAV,22,5,5.7281749087,0.7281749087,1.1456349817,5.76003149,Solved
L?AAD@OJ@cJGHg,20,5,5.7281678810,0.7281678810,1.1456335762,5.78084648,Solved
L?AA@AWTBoBgeo,22,5,5.7281641236,0.7281641236,1.1456328247,5.75949168,Solved
L?AA@AOT@wFOuO,21,5,5.7281641195,0.7281641195,1.1456328239,5.77017261,Solved
L?AAD@OICcF_Bo,19,5,5.7281471943,0.7281471943,1.1456294389,5.77128072,Solved
L?AADb_M?w@oRO,21,5,5.7281218576,0.7281218576,1.1456243715,5.79720963,Solved
L?AAD?cUDoIgL_,21,5,5.7281075664,0.7281075664,1.1456215133,5.78453691,Solved
L?ABAaIeB_D_JO,21,5,5.7280829417,0.7280829417,1.1456165883,5.77224981,Solved
L?AAD@oIag@kL_,21,5,5.7280585651,0.7280585651,1.1456117130,5.77766916,Solved
L?AAD@oIaW@sKa,21,5,5.7279930903,0.7279930903,1.1455986181,5.76667528,Solved
L?AAD@OIAwFOBw,21,5,5.7279600105,0.7279600105,1.1455920021,5.78028671,Solved
L?AAD@oIaWQPBg,21,5,5.7279243154,0.7279243154,1.1455848631,5.76582343,Solved
L?AEB?We@Df_F_,22,5,5.7279156112,0.7279156112,1.1455831222,5.77217626,Solved
L?AAD@oIaW@ska,22,5,5.7279055662,0.7279055662,1.1455811132,5.77944407,Solved
L?AAD@Oi?wDcCs,20,5,5.7278447439,0.7278447439,1.1455689488,5.76863418,Solved
L?AAD@oRBoBokc,23,5,5.7278370768,0.7278370768,1.1455674154,5.76577859,Solved
L?AEB?WU@Df_Fo,23,5,5.7278111339,0.7278111339,1.1455622268,5.74938598,Solved
L?AA@aHMBGAsm?,21,5,5.7277984330,0.7277984330,1.1455596866,5.78678823,Solved
L?AAD?wX?wRAFo,22,5,5.7277517815,0.7277517815,1.1455503563,5.74406066,Solved
L?AAD@oIagBgAq,21,5,5.7276644573,0.7276644573,1.1455328915,5.80368766,Solved
L?AAD@OI@cHgDc,19,5,5.7276001713,0.7276001713,1.1455200343,5.75794137,Solved
L?AAD@OI@WAocc,18,5,5.7276001711,0.7276001711,1.1455200342,5.74482383,Solved
L?AAD@oI_wHgAw,21,5,5.7275983968,0.7275983968,1.1455196794,5.77300946,Solved
L?AA@qo[AW@ska,23,5,5.7275970944,0.7275970944,1.1455194189,5.74573608,Solved
L?AAD@OJBgTSBw,23,5,5.7275886205,0.7275886205,1.1455177241,5.76252799,Solved
L?AADAoFBoHgL_,22,5,5.7275683518,0.7275683518,1.1455136704,5.80554907,Solved
L?AAD@oR?sUOUO,21,5,5.7275277263,0.7275277263,1.1455055453,5.78992448,Solved
L?AAD?cUDcHgJ_,21,5,5.7275140132,0.7275140132,1.1455028026,5.77573334,Solved
L?AAD@oIagBgAy,22,5,5.7275084563,0.7275084563,1.1455016913,5.79275370,Solved
L?AA@AWT@c@WsO,19,5,5.7274992562,0.7274992562,1.1454998512,5.75133598,Solved
L?AAD?oFBWAwRW,22,5,5.7274869070,0.7274869070,1.1454973814,5.79123209,Solved
L?AA@AWT@c@WRO,19,5,5.7274860855,0.7274860855,1.1454972171,5.74538526,Solved
L?ABAaGR?sV?PI,21,5,5.7274654909,0.7274654909,1.1454930982,5.76752299,Solved
L?AAD?wT?]]?FO,22,5,5.7274653733,0.7274653733,1.1454930747,5.85286904,Solved
L?AB?qQU@W]?WW,22,5,5.7274653696,0.7274653696,1.1454930739,5.76496289,Solved
L?AA@aHMBHROy?,22,5,5.7274653662,0.7274653662,1.1454930732,5.78195253,Solved
L?ABAaIeB_CgN?,21,5,5.7274638628,0.7274638628,1.1454927726,5.78524304,Solved
L?AAD@oIag@[VO,22,5,5.7274345043,0.7274345043,1.1454869009,5.78986898,Solved
L?AAD@OICcF_Aw,19,5,5.7274248267,0.7274248267,1.1454849653,5.75141707,Solved
L?AEB?WU?yF_Hk,23,5,5.7274202394,0.7274202394,1.1454840479,5.74264788,Solved
L?AA@AWTDcHgaS,21,5,5.7273990469,0.7273990469,1.1454798094,5.75640015,Solved
L?AAD?sX?sZ?Do,21,5,5.7273643946,0.7273643946,1.1454728789,5.77469637,Solved
L?AEB?We@g@wXC,21,5,5.7273614084,0.7273614084,1.1454722817,5.78658508,Solved
L?AAD?wLEOIgDa,21,5,5.7273426073,0.7273426073,1.1454685215,5.79351304,Solved
